Observation id,Observation date,Description,Media file,Total length,FPS,Subject,Behavior,Behavioral category,Modifiers,Behavior type,Start (s),Stop (s),Duration (s),Comment start,Comment stop
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 6,Hiding,,,STATE,2115.699,2122.711,7.012,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 6,Open,,,STATE,2115.733,2147.154,31.421,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 3,Hiding,,,STATE,2116.191,2135.685,19.494,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 2,Open,,,STATE,2116.433,2147.191,30.758,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Open,,,STATE,2116.900,2150.642,33.742,,
WES_trial3_01_20220809_NR,2023-08-16 11:38:08,,/Users/queen_nishika/Downloads/WES_trial3_01_20220809.mov,2134.700,30.0,Pool 4,Hiding,,,STATE,2116.914,2134.601,17.687,,
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 3,Hiding,,,STATE,2116.930,2272.521,155.591,,
WES_trial2_01_20220808,2023-08-25 10:49:51,,/Users/queen_nishika/Downloads/WES_trial2_01_20220808.mov,2230.370,30.0,Pool 4,Hiding,,,STATE,2117.159,2125.666,8.507,,
BR_trial2_01_20220808_NR,2023-08-17 14:35:44,,/Users/queen_nishika/Downloads/BR_trial2_01_20220808.mov,2166.000,30.0,Pool 3,Hiding,,,STATE,2117.677,2165.471,47.794,,
WES_trial2_01_20220808,2023-08-25 10:49:51,,/Users/queen_nishika/Downloads/WES_trial2_01_20220808.mov,2230.370,30.0,Pool 5,Open,,,STATE,2117.702,2140.706,23.004,,
WES_trial1_04_20220812_NR,2023-08-15 10:48:35,,/Users/queen_nishika/Downloads/WES_trial1_04_20220812.mov,2159.581,30.0,Pool 1,Hiding,,,STATE,2119.704,2158.658,38.954,,
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 6,Open,,,STATE,2122.711,2167.694,44.983,,
BR1_trial1_02_20220810,2023-09-08 14:33:11,,/Users/queen_nishika/Downloads/BR1_trial1_02_20220810.mov,2366.000,30.0,Pool 2,Open,,,STATE,2123.180,2208.195,85.015,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 6,Open,,,STATE,2123.892,2171.160,47.268,,
BR_trial3_01_20220808,2024-02-20 14:21:35,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_01_20220808.mov,2176.430,30.0,Pool 6,Open,,,STATE,2124.080,2164.962,40.882,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 3,Hiding,,,STATE,2125.702,2163.695,37.993,,
WES_trial2_01_20220808,2023-08-25 10:49:51,,/Users/queen_nishika/Downloads/WES_trial2_01_20220808.mov,2230.370,30.0,Pool 4,Open,,,STATE,2126.660,2141.665,15.005,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 2,Hiding,,,STATE,2127.682,2138.128,10.446,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 1,Hiding,,,STATE,2129.678,2196.466,66.788,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Open,,,STATE,2129.694,2139.199,9.505,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 5,Open,,,STATE,2129.700,2133.692,3.992,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 5,Hiding,,,STATE,2131.200,2206.653,75.453,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 2,Open,,,STATE,2131.391,2217.403,86.012,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 6,Hiding,,,STATE,2131.395,2181.658,50.263,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 1,Open,,,STATE,2131.406,2152.699,21.293,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 3,Open,,,STATE,2131.408,2134.914,3.506,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 5,Hiding,,,STATE,2133.692,2154.700,21.008,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 3,Hiding,,,STATE,2133.707,2182.707,49.000,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 4,Open,,,STATE,2134.167,2154.702,20.535,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 3,Hiding,,,STATE,2134.914,2149.152,14.238,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 3,Hiding,,,STATE,2134.938,2175.665,40.727,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 3,Open,,,STATE,2135.685,2380.184,244.499,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 5,Open,,,STATE,2135.917,2138.660,2.743,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 4,Open,,,STATE,2136.703,2178.698,41.995,,
BR_trial2_02_20220808,2024-02-20 13:56:04,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial2_02_20220808.mov,2459.630,30.0,Pool 5,Open,,,STATE,2137.230,2155.269,18.039,,
BR_trial2_02_20220809,2023-09-11 10:08:20,,/Users/queen_nishika/Downloads/BR_trial2_02_20220809.mov,2459.630,30.0,Pool 5,Open,,,STATE,2137.695,2153.183,15.488,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 2,Open,,,STATE,2138.128,2145.666,7.538,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Open,,,STATE,2138.173,2160.704,22.531,,
BR_trial3_02_20220808,2024-02-27 13:51:18,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_02_20220808.mov,2207.900,30.0,Pool 4,Hiding,,,STATE,2138.828,2146.786,7.958,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Hiding,,,STATE,2139.199,2140.692,1.493,,
BR1_trial1_01_20220810,2023-08-23 10:38:18,,/Users/queen_nishika/Downloads/BR1_trial1_01_20220810.mov,2254.700,30.0,Pool 5,Hiding,,,STATE,2140.697,2185.936,45.239,,
WES_trial2_01_20220808,2023-08-25 10:49:51,,/Users/queen_nishika/Downloads/WES_trial2_01_20220808.mov,2230.370,30.0,Pool 5,Hiding,,,STATE,2140.706,2229.709,89.003,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 5,Hiding,,,STATE,2141.403,2185.223,43.820,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Open,,,STATE,2141.657,2157.604,15.947,,
WES_trial2_01_20220808,2023-08-25 10:49:51,,/Users/queen_nishika/Downloads/WES_trial2_01_20220808.mov,2230.370,30.0,Pool 4,Hiding,,,STATE,2141.665,2229.693,88.028,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 1,Open,,,STATE,2143.659,2169.672,26.013,,
WES_trial2_03_20220808,2023-08-29 09:57:04,,/Users/queen_nishika/Downloads/WES_trial2_03_20220808.mov,2198.700,30.0,Pool 6,Open,,,STATE,2143.916,2169.695,25.779,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 2,Hiding,,,STATE,2145.666,2194.926,49.260,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 3,Hiding,,,STATE,2145.697,2218.703,73.006,,
BR_trial3_02_20220808,2024-02-27 13:51:18,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_02_20220808.mov,2207.900,30.0,Pool 4,Open,,,STATE,2146.786,2160.777,13.991,,
BR_trial1_01_20220808,2024-02-13 13:51:17,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_01_20220808.mov,2188.230,30.0,Pool 5,Open,,,STATE,2146.867,2181.848,34.981,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 2,Hiding,,,STATE,2147.191,2171.439,24.248,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 5,Open,,,STATE,2147.902,2191.408,43.506,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 3,Open,,,STATE,2148.684,2154.678,5.994,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 3,Open,,,STATE,2149.152,2188.148,38.996,,
WES_trial2_03_20220808,2023-08-29 09:57:04,,/Users/queen_nishika/Downloads/WES_trial2_03_20220808.mov,2198.700,30.0,Pool 3,Hiding,,,STATE,2149.654,2197.936,48.282,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 6,Hiding,,,STATE,2149.764,2194.966,45.202,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Hiding,,,STATE,2150.642,2156.650,6.008,,
BR_trial2_01_20220808_NR,2023-08-17 14:35:44,,/Users/queen_nishika/Downloads/BR_trial2_01_20220808.mov,2166.000,30.0,Pool 6,Hiding,,,STATE,2151.703,2165.159,13.456,,
BR_trial2_02_20220809,2023-09-11 10:08:20,,/Users/queen_nishika/Downloads/BR_trial2_02_20220809.mov,2459.630,30.0,Pool 5,Hiding,,,STATE,2153.183,2157.441,4.258,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 6,Open,,,STATE,2153.418,2226.440,73.022,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 1,Hiding,,,STATE,2153.679,2185.426,31.747,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 3,Hiding,,,STATE,2154.678,2205.715,51.037,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 5,Open,,,STATE,2154.700,2159.702,5.002,,
BR_trial2_02_20220808,2024-02-20 13:56:04,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial2_02_20220808.mov,2459.630,30.0,Pool 5,Hiding,,,STATE,2155.269,2158.222,2.953,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 1,Hiding,,,STATE,2155.668,2205.418,49.750,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 4,Hiding,,,STATE,2155.684,2196.695,41.011,,
WES_trial1_04_20220812_NR,2023-08-15 10:48:35,,/Users/queen_nishika/Downloads/WES_trial1_04_20220812.mov,2159.581,30.0,Pool 5,Open,,,STATE,2156.195,2157.696,1.501,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Open,,,STATE,2156.650,2172.652,16.002,,
BR2_trial2_02_20220810,2023-09-05 14:44:00,,/Users/queen_nishika/Downloads/BR2_trial2_02_20220810.mov,2356.000,30.0,Pool 3,Open,,,STATE,2157.154,2169.940,12.786,,
BR_trial2_02_20220809,2023-09-11 10:08:20,,/Users/queen_nishika/Downloads/BR_trial2_02_20220809.mov,2459.630,30.0,Pool 5,Open,,,STATE,2157.441,2201.695,44.254,,
WES_trial1_04_20220812_NR,2023-08-15 10:48:35,,/Users/queen_nishika/Downloads/WES_trial1_04_20220812.mov,2159.581,30.0,Pool 5,Hiding,,,STATE,2157.696,2159.278,1.582,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Hiding,,,STATE,2158.426,2169.706,11.280,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 2,Hiding,,,STATE,2159.182,2167.696,8.514,,
BR_trial2_02_20220808,2024-02-20 13:56:04,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial2_02_20220808.mov,2459.630,30.0,Pool 5,Open,,,STATE,2159.728,2202.740,43.012,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 5,Hiding,,,STATE,2160.676,2190.695,30.019,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Hiding,,,STATE,2160.704,2176.668,15.964,,
BR_trial3_02_20220808,2024-02-27 13:51:18,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_02_20220808.mov,2207.900,30.0,Pool 4,Hiding,,,STATE,2160.777,2186.756,25.979,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 3,Open,,,STATE,2163.695,2174.184,10.489,,
BR_trial3_01_20220808,2024-02-20 14:21:35,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_01_20220808.mov,2176.430,30.0,Pool 6,Hiding,,,STATE,2164.962,2174.352,9.390,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 5,Open,,,STATE,2165.701,2196.460,30.759,,
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 6,Hiding,,,STATE,2168.687,2173.419,4.732,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 2,Open,,,STATE,2168.690,2204.189,35.499,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 1,Hiding,,,STATE,2169.672,2176.183,6.511,,
WES_trial2_03_20220808,2023-08-29 09:57:04,,/Users/queen_nishika/Downloads/WES_trial2_03_20220808.mov,2198.700,30.0,Pool 6,Hiding,,,STATE,2169.695,2198.595,28.900,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Open,,,STATE,2169.706,2178.186,8.480,,
BR2_trial2_02_20220810,2023-09-05 14:44:00,,/Users/queen_nishika/Downloads/BR2_trial2_02_20220810.mov,2356.000,30.0,Pool 3,Hiding,,,STATE,2170.700,2203.635,32.935,,
WES_trial1_01_20220808,2023-08-28 13:53:47,,/Users/queen_nishika/Downloads/WES_trial1_01_20220808.mov,2206.370,30.0,Pool 6,Hiding,,,STATE,2171.160,2205.686,34.526,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 2,Open,,,STATE,2172.425,2203.187,30.762,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Hiding,,,STATE,2172.652,2183.670,11.018,,
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 6,Open,,,STATE,2173.419,2201.186,27.767,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 3,Hiding,,,STATE,2174.184,2251.906,77.722,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 3,Open,,,STATE,2175.665,2188.186,12.521,,
WES_trial2_05_20220812,2023-09-23 10:41:23,,/Users/queen_nishika/Downloads/WES_trial2_05_20220812.mov,2565.000,30.0,Pool 1,Open,,,STATE,2176.183,2513.171,336.988,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Open,,,STATE,2176.668,2196.177,19.509,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 6,Hiding,,,STATE,2178.186,2538.716,360.530,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 4,Hiding,,,STATE,2178.698,2206.673,27.975,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 2,Open,,,STATE,2179.191,2218.693,39.502,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 6,Open,,,STATE,2181.658,2256.155,74.497,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 3,Open,,,STATE,2182.707,2208.701,25.994,,
BR_trial1_01_20220808,2024-02-13 13:51:17,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial1_01_20220808.mov,2188.230,30.0,Pool 5,Hiding,,,STATE,2183.621,2187.110,3.489,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 5,Open,,,STATE,2183.670,2300.649,116.979,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 5,Open,,,STATE,2185.223,2195.726,10.503,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 1,Open,,,STATE,2185.426,2201.429,16.003,,
BR1_trial1_01_20220810,2023-08-23 10:38:18,,/Users/queen_nishika/Downloads/BR1_trial1_01_20220810.mov,2254.700,30.0,Pool 5,Open,,,STATE,2186.687,2253.971,67.284,,
BR_trial3_02_20220808,2024-02-27 13:51:18,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_02_20220808.mov,2207.900,30.0,Pool 4,Open,,,STATE,2186.756,2204.786,18.030,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 3,Hiding,,,STATE,2188.186,2196.691,8.505,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 3,Hiding,,,STATE,2188.903,2208.153,19.250,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 5,Open,,,STATE,2190.695,2217.485,26.790,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 5,Hiding,,,STATE,2191.408,2232.165,40.757,,
WES_trial1_05_20220812,2023-08-18 13:15:40,,/Users/queen_nishika/Downloads/WES_trial1_05_20220812.mov,2197.000,30.0,Pool 4,Open,,,STATE,2191.440,2196.157,4.717,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 4,Open,,,STATE,2194.458,2251.700,57.242,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 2,Open,,,STATE,2194.926,2296.155,101.229,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 6,Open,,,STATE,2194.966,2247.668,52.702,,
BR1_trial1_02_20220810,2023-09-08 14:33:11,,/Users/queen_nishika/Downloads/BR1_trial1_02_20220810.mov,2366.000,30.0,Pool 1,Open,,,STATE,2195.174,2218.717,23.543,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Hiding,,,STATE,2196.177,2202.710,6.533,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 4,Open,,,STATE,2196.695,2268.664,71.969,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 3,Open,,,STATE,2197.692,2205.167,7.475,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 5,Hiding,,,STATE,2198.425,2266.464,68.039,,
WES_trial1_01_20220812,2023-08-23 14:53:05,,/Users/queen_nishika/Downloads/Wes_trial1_01_20220812.mov,2272.830,30.0,Pool 6,Hiding,,,STATE,2201.186,2271.910,70.724,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 1,Hiding,,,STATE,2201.429,2228.666,27.237,,
BR_trial2_02_20220809,2023-09-11 10:08:20,,/Users/queen_nishika/Downloads/BR_trial2_02_20220809.mov,2459.630,30.0,Pool 5,Hiding,,,STATE,2201.695,2219.702,18.007,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 2,Open,,,STATE,2202.710,2211.704,8.994,,
BR_trial2_02_20220808,2024-02-20 13:56:04,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial2_02_20220808.mov,2459.630,30.0,Pool 5,Hiding,,,STATE,2202.740,2222.246,19.506,,
BR1_trial3_02_20220810,2023-09-05 11:52:35,,/Users/queen_nishika/Downloads/BR1_trial3_02_20220810.mov,2300.100,30.0,Pool 2,Hiding,,,STATE,2203.686,2299.470,95.784,,
BR2_trial2_02_20220810,2023-09-05 14:44:00,,/Users/queen_nishika/Downloads/BR2_trial2_02_20220810.mov,2356.000,30.0,Pool 3,Open,,,STATE,2204.632,2212.656,8.024,,
BR_trial3_02_20220808,2024-02-27 13:51:18,,/Volumes/ExFAT_files/Texas - Borris NR/Videos/BR_trial3_02_20220808.mov,2207.900,30.0,Pool 4,Hiding,,,STATE,2204.786,2206.723,1.937,,
BR1_trial2_02_20220810,2023-08-31 15:43:26,,/Users/queen_nishika/Downloads/BR1_trial2_02_20220810.mov,2302.170,30.0,Pool 2,Hiding,,,STATE,2205.173,2223.929,18.756,,
WES_trial2_02_20220808,2023-09-11 11:46:22,,/Users/queen_nishika/Downloads/WES_trial2_02_20220808.mov,2447.600,30.0,Pool 1,Open,,,STATE,2205.418,2240.193,34.775,,
BR2_trial1_01_20220810,2023-08-31 11:11:26,,/Users/queen_nishika/Downloads/BR2_trial1_01_20220810.mov,12888.664,30.0,Pool 3,Hiding,,,STATE,2206.190,2219.694,13.504,,
WES_trial3_02_20220809,2023-09-24 18:11:57,,/Users/queen_nishika/Downloads/WES_trial3_02_20220809.mov,2639.270,30.0,Pool 1,Hiding,,,STATE,2206.634,2243.635,37.001,,
BR2_trial1_02_20220810,2023-09-20 10:35:46,,/Users/queen_nishika/Downloads/BR2_trial1_02_20220810.mov,2497.600,30.0,Pool 5,Open,,,STATE,2206.653,2236.906,30.253,,
WES_trial1_02_20220812,2023-09-20 16:01:05,,/Users/queen_nishika/Downloads/WES_trial1_02_20220812.mov,2539.230,30.0,Pool 4,Open,,,STATE,2206.673,2237.698,31.025,,
BR2_trial3_02_20220810,2023-09-06 10:04:08,,/Users/queen_nishika/Downloads/BR2_trial3_02_20220810.mov,2310.970,30.0,Pool 3,Open,,,STATE,2208.153,2238.653,30.500,,
BR1_trial3_01_20220810,2023-08-24 15:23:48,,/Users/queen_nishika/Downloads/BR1_trial3_01_20220810.mov,2234.630,30.0,Pool 3,Hiding,,,STATE,2208.701,2234.618,25.917,,
